datetime,Open,High,Low,Close,Volume,Returns,MA20,MA50,MA200,Cumulative_Return,Volatility_20,Drawdown,Weekday,Rolling_Sharpe,RSI,BB_Middle,BB_Upper,BB_Lower
2021-10-06,18367.0508,18561.8008,18277.6992,18309.1504,0.0,-0.003152405937702385,18426.49004,,,1.0612123393272568,0.4479463870728008,-0.09665184396469034,Wednesday,,48.36874234986164,18426.49004,19363.360232352446,17489.619847647555
2021-10-07,18309.1504,18479.3008,18309.1504,18336.9492,0.0,0.0015183009256398705,18435.309960000002,,,1.0628235790043579,0.4477905467285781,-0.09528028962320681,Thursday,,51.638735738670334,18435.309960000002,19364.93188769488,17505.688032305126
2021-10-08,18336.9492,18450.75,18258.75,18274.0996,0.0,-0.003427484000446346,18442.68496,,,1.0591807681920233,0.44795057662714516,-0.09838120195541174,Friday,,49.624102539480575,18442.68496,19364.300736939484,17521.069183060514
2021-10-11,18274.0996,18621.4004,18274.0996,18527.6504,0.0,0.013874872390429394,18463.875,17927.747072000002,,1.0738767661890847,0.4502519952183732,-0.08587135618773073,Monday,,53.84971167663497,18463.875,19372.078972029347,17555.671027970653
2021-10-12,18527.6504,18631.9492,18456.4492,18589.5,0.0,0.0033382322455739466,18485.4375,17954.476056,,1.0774616162377497,0.45026795697336175,-0.0828197824723538,Tuesday,,50.257444736799314,18485.4375,19383.51027072652,17587.36472927348
2021-10-13,18589.5,18720.6992,18589.5,18652.5,0.0,0.003389009924957609,18500.225,17983.66004,,1.0811131443489403,0.4489786659863908,-0.07971144961217781,Wednesday,,50.248640895711915,18500.225,19399.11505654599,17601.334943454007
2021-10-14,18652.5,18964.8496,18652.5,18947.6504,0.0,0.015823637582093486,18523.79502,18019.89004,,1.0982202869303554,0.45165513106267213,-0.06514913711989075,Thursday,,29.24897672539801,18523.79502,19444.49493756056,17603.09510243944
2021-10-18,18947.6504,19194.5996,18947.6504,19034.3008,0.0,0.004573147496958363,18566.6126,18063.004064,,1.10324261028664,0.4467941427051213,-0.0608739262362812,Monday,,59.59114935671433,18566.6126,19499.165352676555,17634.059847323446
2021-10-19,19034.3008,19173.5996,18957.75,19068.4492,0.0,0.0017940454109035553,18604.53252,18100.322032,,1.105221877628738,0.4464709214189186,-0.059189091413385506,Tuesday,,67.00656479240043,18604.53252,19554.67014246553,17654.394897534472
2021-10-20,19068.4492,19103.5508,18879.4004,18957.5508,0.0,-0.005815805933499729,18644.80508,18134.384063999998,,1.098794121674991,0.4456605741939131,-0.0646606650778448,Wednesday,,69.32845066172708,18644.80508,19582.395037491966,17707.21512250803
2021-10-21,18957.5508,19245.6992,18926.9492,19188.8496,0.0,0.012200879873153214,18675.937599999997,18175.208048,,1.1122003767588744,0.44082555114623373,-0.05324870221182453,Thursday,,76.33532054358348,18675.937599999997,19643.411444519777,17708.463755480218
2021-10-22,19188.8496,19507.3008,19188.8496,19302.9492,0.0,0.0059461407212237916,18709.58506,18216.597032,,1.118813676709281,0.4410228570694847,-0.047619185767174846,Friday,,85.77487286646189,18709.58506,19716.342966543652,17702.82715345635
2021-10-25,19302.9492,19777.6992,19302.9492,19559.5,0.0,0.013290756626971767,18674.155080000004,18260.784024,,1.1336835569973513,0.30797008793004493,-0.034961324149009085,Monday,,86.45606308331719,18674.155080000004,19479.753805438224,17868.556354561784
2021-10-26,19559.5,19691.8008,19464.8008,19651.0996,0.0,0.004683125846775216,18721.36758,18305.38,,1.1389927397651898,0.12433646366656634,-0.030441926582993502,Tuesday,,86.74284011130949,18721.36758,19638.05158868238,17804.683571317615
2021-10-27,19651.0996,19713.0996,19445.1992,19504.75,0.0,-0.007447400042692842,18769.86758,18348.051992,,1.1305102051864357,0.12228920111043318,-0.03766261342035251,Wednesday,,82.5635414154132,18769.86758,19745.711329434736,17794.02383056526
2021-10-28,19504.75,19504.75,18918.25,18987.5508,0.0,-0.026516576731309027,18800.68008,18382.343008,,1.1005329445850818,0.15573477063949748,-0.0631805065729991,Thursday,,63.99025767815114,18800.68008,19762.34854938034,17839.01161061966
2021-10-29,18987.5508,19041.25,18579.25,18792.8496,0.0,-0.010254150314110033,18825.132520000003,18415.148984,,1.0892479143456761,0.1604254996483015,-0.07278679447578795,Friday,,60.55637198282102,18825.132520000003,19758.044601922567,17892.22043807744
2021-11-01,18792.8496,19094.3008,18726.1504,19039.1992,0.0,0.013108687891590254,18870.20244,18452.881952,,1.1035265252913993,0.16060386002954496,-0.06063224595561008,Monday,,60.44042938869293,18870.20244,19748.815847738897,17991.589032261105
2021-11-02,19094.4492,19148.0,18955.5508,19074.8496,0.0,0.0018724737120248136,18908.322460000003,18489.95996,,1.1055928497005294,0.15836699432948192,-0.058873304530238244,Tuesday,,60.01279724633102,18908.322460000003,19750.443377195665,18066.20154280434
2021-11-03,19074.8496,19219.4492,18854.3008,18930.0996,0.0,-0.007588526412286911,18936.4749,18519.33996,,1.0972030291593413,0.16198028583822613,-0.06601506931611881,Wednesday,,55.54003350527689,18936.4749,19739.127649515278,18133.822150484724
2021-11-04,18930.0996,19056.5508,18930.0996,18994.1992,0.0,0.0033861205886100976,18970.72734,18551.150936000002,,1.1009182909262631,0.16111754521112218,-0.06285248371287865,Thursday,,51.02334491292794,18970.72734,19717.161078172066,18224.293601827936
2021-11-08,18994.1992,19258.25,18939.1504,19216.1992,0.0,0.011687778866718457,19014.68984,18586.646912,,1.113785580460935,0.16481002984753138,-0.05189931077702037,Monday,,53.77430307368331,19014.68984,19705.448914645192,18323.930765354806
2021-11-09,19216.1992,19225.9492,19014.4004,19085.3008,0.0,-0.006811877761966456,19055.249900000003,18617.947927999998,,1.106198609233794,0.1668216694449882,-0.058357656778043485,Tuesday,,50.33616533886322,19055.249900000003,19651.741944499307,18458.7578555007
2021-11-10,19085.3008,19085.3008,18874.6992,19010.25,0.0,-0.003932387589091646,19079.37988,18641.27492,,1.1018486075517726,0.16224297127866824,-0.06206055944189268,Wednesday,,51.06652738592475,19079.37988,19622.680077307028,18536.079682692973
2021-11-11,19010.25,19010.25,18690.4492,18772.8008,0.0,-0.012490587972278089,19088.544919999997,18655.316952,,1.0880858705870151,0.16923116414516426,-0.073775974536853,Thursday,,41.6009057037696,19088.544919999997,19602.438257729184,18574.65158227081
2021-11-12,18772.8008,18995.0996,18764.8008,18976.1992,0.0,0.010834739161563967,19104.72988,18674.120936,,1.0998749971802086,0.1729145621189536,-0.06374057881578607,Friday,,43.633202636834206,19104.72988,19579.716317947572,18629.743442052426
2021-11-13,18976.1992,21081.0996,18649.0,19759.5508,0.0,0.041280742879217014,19145.3249,18705.675936,,1.1452786541380844,0.21938804539042014,-0.025091094381636078,Saturday,,53.23408757676907,19145.3249,19696.460553063393,18594.189246936607
2021-11-15,18976.1992,19119.4492,18894.3008,18955.25,0.0,-0.04070440710625878,19141.37236,18722.16992,,1.0986607655499396,0.2666451578877727,-0.06477418336744316,Monday,,40.857434281226375,19141.37236,19696.97626638406,18585.768453615943
2021-11-16,18955.25,18962.1504,18769.0996,18805.75,0.0,-0.007886997006106511,19128.2374,18736.740936000002,,1.0899956313813206,0.2679568522504649,-0.07215030658325762,Tuesday,,40.82363868482971,19128.2374,19703.184283868395,18553.29051613161
2021-11-17,18805.75,18865.8496,18653.6992,18679.9492,0.0,-0.006689485928505934,19114.357320000003,18748.260936,,1.0827041209430623,0.2682020655458513,-0.07835714405113749,Wednesday,,45.499348491651624,19114.357320000003,19719.276432288392,18509.438207711613
2021-11-18,18679.9492,18771.8496,18546.9004,18606.3496,0.0,-0.0039400321281386486,19085.232320000003,18756.238943999997,,1.0784382319212786,0.26407108941339935,-0.08198844651424546,Thursday,,47.17098408372892,19085.232320000003,19729.839309242434,18440.62533075757
2021-11-22,18606.3496,18687.5996,18000.9492,18177.1992,0.0,-0.023064728397879986,19028.94482,18756.571912,,1.0535643470081244,0.27327319409937173,-0.10316213366151024,Monday,,37.6113825812015,19028.94482,19781.13029045273,18276.759349547272
2021-11-23,18177.1992,18330.9492,17961.6504,18261.5,0.0,0.0046377221854949635,18964.04482,18759.269920000002,,1.0584504857540904,0.2681692156683188,-0.09900284879200028,Tuesday,,38.47179414377341,18964.04482,19746.848380359665,18181.241259640334
2021-11-24,18261.5,18521.1992,18236.1504,18304.3496,0.0,0.002346444706075701,18896.70732,18763.279919999997,,1.0609340812930312,0.26737466558928913,-0.09688870879635898,Wednesday,,40.86696343866306,18896.70732,19662.169471627287,18131.245168372716
2021-11-25,18304.3496,18323.6504,18148.8008,18264.4492,0.0,-0.002179831617726613,18834.69228,18765.403904,,1.058621423638305,0.2669728307976505,-0.09885733934325062,Thursday,,39.27327500150816,18834.69228,19593.679912845117,18075.704647154882
2021-11-26,18264.4492,18264.4492,17575.1504,17614.6992,0.0,-0.03557457402000386,18766.0497,18750.562888,,1.020961417443922,0.2791484237203643,-0.13091510562736736,Friday,,29.088871785679544,18766.0497,19695.91408056835,17836.18531943165
2021-11-29,17614.6992,17762.0996,17287.6504,17629.9492,0.0,0.0008657542105516836,18707.90468,18733.636872,,1.021845319089885,0.27842151183927144,-0.13016269172073747,Monday,,30.405387429367394,18707.90468,19767.14632870122,17648.66303129878
2021-11-30,17629.9492,18006.3008,17479.5508,17534.75,0.0,-0.005399856739235487,18632.68222,18720.772888000003,,1.0163275007571413,0.27185547903514673,-0.13485968857188768,Tuesday,,30.241313355549153,18632.68222,19800.931797569647,17464.43264243035
2021-12-01,17534.75,17808.75,17534.75,17758.8496,0.0,0.012780313377721564,18566.88222,18709.748864,,1.0293164847112142,0.2776586926713848,-0.12380292427613686,Wednesday,,36.37327644560964,18566.88222,19777.737703960378,17356.02673603962
2021-12-02,17758.8496,18007.9492,17715.1992,17982.9004,0.0,0.012616290190328394,18519.52226,18706.36488,,1.0423026401800195,0.28285175535999574,-0.11274856770488746,Thursday,,36.724521609078145,18519.52226,19744.573137496227,17294.471382503776
2021-12-03,17982.9004,18099.8496,17738.8496,17779.5,0.0,-0.011310767199711469,18458.7873,18690.630896000002,,1.0305133976652987,0.28366581887608305,-0.12278406210318807,Friday,,18.68150361874362,18458.7873,19705.01114487248,17212.56345512752
2021-12-06,17779.5,17843.6504,17578.0996,17596.6992,0.0,-0.010281548974943155,18377.8123,18669.96488,,1.0199181236978678,0.2791104317914538,-0.1318032007302748,Monday,,23.253213707513694,18377.8123,19627.274077445458,17128.350522554545
2021-12-07,17596.6992,18071.4492,17596.6992,17979.3496,0.0,0.021745578284363853,18322.51474,18624.18988,,1.0420968331003813,0.2936562789256584,-0.11292375926552087,Tuesday,,35.09810362280366,18322.51474,19537.557396906068,17107.47208309393
2021-12-08,17979.3496,18316.6504,17979.3496,18284.9492,0.0,0.016997255562570368,18286.2497,18615.751871999997,,1.0598096192935338,0.3018847516216453,-0.09784589769827272,Wednesday,,43.31098377783173,18286.2497,19457.366076562903,17115.133323437098
2021-12-09,18284.9492,18353.0508,18116.5996,18202.4492,0.0,-0.004511907531031034,18257.732119999997,18609.105856,,1.0550278562907842,0.29944572528071195,-0.10191633358659842,Thursday,,43.18081838202369,18257.732119999997,19406.526907126565,17108.93733287343
2021-12-10,18202.4492,18208.5508,18037.1992,18165.5508,0.0,-0.002027111824050465,18217.1997,18604.990856,,1.0528891968485945,0.2959518073054565,-0.10373684960577165,Friday,,49.77331127761023,18217.1997,19315.347409190887,17119.051990809116
2021-12-13,18165.5508,18323.8496,17984.6992,18006.9004,0.0,-0.008733585991788528,18129.56718,18599.052848,,1.0436936985080922,0.2483247256128157,-0.11156444090101089,Monday,,45.18460359882031,18129.56718,18955.45739404771,17303.676965952287
2021-12-14,18006.9004,18006.9004,17758.25,17905.1992,0.0,-0.005647901512244702,18077.064640000004,18594.400816,,1.0377990192899682,0.20856058083212697,-0.11658223743877803,Tuesday,,42.6150303842674,18077.064640000004,18810.249201235372,17343.880078764636
2021-12-15,17905.1992,17954.75,17758.9492,17776.9492,0.0,-0.007162723998066389,18025.624600000003,18583.690816,,1.0303655513493302,0.20834030034491685,-0.12290991504699346,Wednesday,,41.26594775234405,18025.624600000003,18684.1034648017,17367.145735198304
2021-12-16,17776.9492,17959.75,17640.3496,17713.8496,0.0,-0.0035495179341570315,17977.319620000002,18570.626792000003,,1.026708250346078,0.20784572301455878,-0.12602316203340544,Thursday,,52.249175010924894,17977.319620000002,18572.381583993112,17382.257656006892
2021-12-17,17713.8496,17713.8496,17244.0,17280.6992,0.0,-0.024452640717916085,17911.037099999998,18550.057768000002,,1.0016025223782452,0.22191692328522136,-0.14739420364798297,Friday,,43.34013665944229,17911.037099999998,18506.40569248881,17315.668507511185
2021-12-20,17280.6992,17280.6992,16547.4004,16779.1992,0.0,-0.02902081647251864,17841.1371,18518.902768,,0.9725351993978945,0.22971750022330953,-0.17213751998732046,Monday,,37.5253784930389,17841.1371,18608.387478783327,17073.886721216673
2021-12-21,16779.1992,17050.8496,16743.0996,16841.4492,0.0,0.0037099505916826647,17770.13456,18490.24976,,0.9761432569363329,0.2292837262154359,-0.16906619108976562,Tuesday,,33.99791104279704,17770.13456,18630.739139260655,16909.529980739342
2021-12-22,16841.4492,17030.9492,16841.4492,16992.75,0.0,0.008983834954060965,17704.55458,18459.551752,,0.9849127668481684,0.2328795140629707,-0.1616012188927669,Wednesday,,32.27920015806703,17704.55458,18593.192510932753,16815.916649067247
2021-12-23,16992.75,17219.25,16992.75,17116.5508,0.0,0.007285507054479279,17647.15966,18430.092768,,0.9920883557590875,0.2360513564132409,-0.1554930586585434,Thursday,,37.787178052345205,17647.15966,18531.806534698695,16762.512785301307
2021-12-24,17116.5508,17177.4492,16849.75,16956.75,0.0,-0.00933603982877207,17614.2622,18396.177767999998,,0.9828261793560596,0.20448991381982345,-0.16337740909858176,Friday,,38.11012709648108,17614.2622,18551.370563223485,16677.153836776517
2021-12-27,16956.75,17137.1992,16735.3496,17111.3008,0.0,0.00911441166497129,17588.32978,18359.450776,,0.9917840617498217,0.2079943268928502,-0.15575208639689142,Monday,,32.378599435627194,17588.32978,18551.940498604054,16624.719061395946
2021-12-28,17111.3008,17252.9004,17104.0,17178.5996,0.0,0.003933003153097525,17570.52226,18322.336752,,0.9956847515918756,0.20825798916804641,-0.15243165669069436,Tuesday,,25.135439815314342,17570.52226,18551.312226570764,16589.73229342924
2021-12-29,17178.5996,17248.8008,17066.9492,17130.0,0.0,-0.0028290781048300184,17539.07978,18283.567768,,0.9928678816618339,0.20188852017883435,-0.15482949373309776,Wednesday,,25.52437600063837,17539.07978,18534.657119678992,16543.502440321008
2021-12-30,17130.0,17180.3496,17024.75,17116.5508,0.0,-0.000785125510799678,17495.7623,18246.747767999997,,0.9920883557590876,0.19474114921652838,-0.1554930586585434,Thursday,,25.800525089388174,17495.7623,18485.403761000427,16506.12083899957
2021-12-31,17116.5508,17379.0996,17116.5508,17330.8496,0.0,0.012519975695103325,17473.32978,18209.587768,,1.0045092778605864,0.19860267767147047,-0.14491985227860238,Friday,,34.79452651284451,17473.32978,18456.2072214653,16490.4523385347
2022-01-03,17330.8496,17786.75,17330.8496,17761.0508,0.0,0.024822856924452186,17481.54736,18178.7498,,1.0294440679442045,0.2156753383171837,-0.12369432011277467,Monday,,47.175278657983256,17481.54736,18471.490591504677,16491.604128495324
2022-01-04,17761.0508,17993.6992,17729.25,17972.9492,0.0,0.011930510327688326,17481.22734,18147.018784,,1.0417258610285902,0.2054555375107912,-0.11323954614866813,Tuesday,,53.718883946230704,17481.22734,18470.49690121644,16491.957778783562
2022-01-05,17972.9492,18395.0508,17972.9492,18336.6504,0.0,0.020236033382879715,17483.8124,18120.7298,,1.0628062603281738,0.2092823455554283,-0.0952950320019151,Wednesday,,60.607000311465214,17483.8124,18482.153538847026,16485.471261152972
2022-01-06,18336.6504,18336.6504,18018.0,18174.8008,0.0,-0.008826563001931742,17482.42998,18094.130816,,1.0534253339125397,0.2111295728242247,-0.10328046740011088,Thursday,,66.77803715518863,17482.42998,18476.649249166305,16488.210710833697
2022-01-07,18174.8008,18356.25,18071.3496,18206.0508,0.0,0.001719413618002319,17484.454980000002,18078.500816,,1.0552366077772175,0.21106936913422805,-0.10173863562422993,Friday,,82.51342372108925,17484.454980000002,18484.679461228567,16484.230498771438
2022-01-08,18206.0508,18206.0508,18206.0508,18206.0508,0.0,0.0,17494.4125,18066.76484,,1.0552366077772175,0.20842920300679008,-0.10173863562422993,Saturday,,82.00285178236402,17494.4125,18520.175484576434,16468.649515423564
2022-01-10,18206.0508,18503.5,18206.0508,18483.8496,0.0,0.01525859743289315,17523.34502,18055.657848,,1.071338038371742,0.21323030015964087,-0.08803242707569879,Monday,,83.01086828502841,17523.34502,18627.53792126247,16419.152118737533
2022-01-11,18483.8496,18562.5996,18383.0508,18538.8008,0.0,0.002972930487380676,17561.437599999997,18044.936872000002,,1.0745230518883078,0.2106769086107261,-0.08532121087464956,Tuesday,,82.47667525069323,17561.437599999997,18751.679839227254,16371.195360772741
2022-01-12,18538.8008,18747.3496,18538.8008,18684.75,0.0,0.007872634350761132,17609.98262,18040.029880000002,,1.0829823789772883,0.21045505750864232,-0.07812027921946867,Wednesday,,89.70959052793907,17609.98262,18901.3044840812,16318.6607559188
2022-01-13,18684.75,18705.0996,18561.0508,18611.8008,0.0,-0.0039042106530726706,17676.5377,18032.381912,,1.0787541876361952,0.1864968959020079,-0.08171949184619165,Thursday,,85.82521820315517,17676.5377,19032.01805888022,16321.057341119782
2022-01-14,18611.8008,18611.8008,18412.75,18566.0996,0.0,-0.0024554958701255014,17765.88272,18019.37992,,1.0761053111835739,0.1433771164141746,-0.08397432584158013,Friday,,83.47248882272189,17765.88272,19107.81821175072,16423.947228249282
2022-01-17,18566.0996,18687.4492,18478.6992,18521.6504,0.0,-0.0023941054372025317,17849.892780000002,18008.106912,,1.0735290016070669,0.1457852803597969,-0.08616738788869986,Monday,,83.63997882082758,17849.892780000002,19158.10250515517,16541.683054844834
2022-01-18,18521.6504,18729.5996,18429.0996,18468.6992,0.0,-0.002858881301420091,17923.69024,17997.275896,,1.0704599096178402,0.14733649425634776,-0.08877992685609272,Tuesday,,82.07260402670047,17923.69024,19194.290313051544,16653.090166948456
2022-01-19,18468.6992,18488.0508,18170.9004,18269.9492,0.0,-0.01076145092016012,17981.36016,17987.218864,,1.0589402078384889,0.15601696687132197,-0.09858597695069557,Wednesday,,72.44072406027068,17981.36016,19201.40514537459,16761.31517462541
2022-01-20,18269.9492,18294.0,17988.0508,18137.9492,0.0,-0.007224979038255919,18040.42012,17970.453864,,1.0512893870340894,0.15391297253985076,-0.10509867437201671,Thursday,,60.503248468731876,18040.42012,19162.012405437177,16918.82783456282
