datetime,Open,High,Low,Close,Returns,MA20,MA50,MA200,Cumulative_Return,Volatility_20,Drawdown,Weekday,Rolling_Sharpe,RSI,BB_Middle,BB_Upper,BB_Lower
2021-09-03,37057.1016,37085.1484,36598.0508,36768.9492,-0.002344365098934431,35932.57286,,,1.021884835262566,0.12908034783126887,-0.0023443650989344797,Friday,,59.57613562200182,35932.57286,36921.86137349351,34943.28434650649
2021-09-06,36781.1992,36802.0508,36569.75,36575.0,-0.0052748094307792925,35967.92794,,,1.0164945874963527,0.1311750551543423,-0.007606808450580669,Monday,,57.6519419755355,35967.92794,36997.21651236592,34938.63936763408
2021-09-07,36428.6992,36670.0,36184.9492,36457.5508,-0.0032111879699249224,35990.223060000004,,,1.0132304323054906,0.1314886253159145,-0.010793569528719528,Tuesday,,58.47656032267203,35990.223060000004,37042.55817808742,34937.88794191259
2021-09-08,36723.8008,36844.1992,36523.8516,36844.1992,0.010605440889902118,36032.05548,,,1.0239761877631564,0.13608980409843235,-0.00030259920244524364,Wednesday,,70.13099355051155,36032.05548,37151.65782232516,34912.45313767484
2021-09-09,36825.5508,36825.5508,36574.5508,36662.0508,-0.00494374702001954,36075.82794,,,1.0189139085363312,0.1353026553521681,-0.005244850248559412,Thursday,,76.90846962850173,36075.82794,37223.13559886151,34928.520281138495
2021-09-13,36515.6016,36542.8516,36330.6484,36481.1992,-0.004932937357666756,36100.58282,,,1.0138876700526662,0.13598070078793764,-0.01015191508849963,Monday,,71.97817309854099,36100.58282,37261.02870209684,34940.13693790317
2021-09-14,36698.75,36742.1992,36543.8516,36603.6992,0.0033578940025633663,36124.2252,,,1.017292197379209,0.13578686208337243,-0.006828110140726456,Tuesday,,67.05950198557359,36124.2252,37306.33261476479,34942.11778523521
2021-09-15,36524.8984,36937.3008,36507.3984,36860.4492,0.00701431837796318,36164.84258,,,1.0244278087350447,0.137093392089082,0.0,Wednesday,,73.16684000512393,36164.84258,37390.943010310555,34938.74214968944
2021-09-16,36915.3984,37706.9492,36915.3984,37687.1016,0.022426541671120015,36255.092580000004,,,1.0474021816766954,0.1545146486722045,0.0,Thursday,,78.90123703847331,36255.092580000004,37647.94724593172,34862.23791406829
2021-09-17,37900.4492,38092.3008,37405.8984,37889.3008,0.005365209618560796,36375.42266,,,1.0530217139363287,0.1460757117702868,0.0,Friday,,80.00761643843094,36375.42266,37897.17151414799,34853.673805852006
2021-09-21,37281.9492,37308.25,36537.75,37293.0,-0.015737973185295573,36489.945120000004,,,1.0364492864388648,0.14961942252774596,-0.015737973185295552,Tuesday,,62.78807197196826,36489.945120000004,37918.564706633864,35061.325533366144
2021-09-22,37282.6484,37282.6484,36902.8984,36987.1016,-0.008202568846700453,36585.27266,,,1.0279477398107364,0.1550169008404944,-0.023811450223436045,Wednesday,,57.56790563959535,36585.27266,37864.54519624449,35306.00012375551
2021-09-23,37251.4492,37821.8984,37251.4492,37798.0,0.02192381573364477,36691.23008,,,1.0504842766421636,0.1618133740133392,-0.002409672336840728,Thursday,,63.62244339932188,36691.23008,38004.97326731755,35377.48689268245
2021-09-24,38014.8008,38102.75,37701.1992,37790.0508,-0.0002103074236732283,36803.39512,,,1.0502633520003337,0.16038102928067527,-0.002619472988532953,Friday,,60.92807048294648,36803.39512,38088.45730713182,35518.33293286818
2021-09-27,38082.4492,38342.6484,38044.8984,38170.0,0.010054212470124613,36931.75508,,,1.0608229228909303,0.16211787639667494,0.0,Monday,,65.32829903580284,36931.75508,38224.71044683503,35638.799713164975
2021-09-28,38272.1016,38329.0508,37328.1992,37873.1992,-0.007775761068902209,37045.14258,,,1.052574217306116,0.16667222597928294,-0.007775761068902208,Tuesday,,63.890437740584446,37045.14258,38242.58105209174,35847.70410790826
2021-09-29,37525.6484,37906.75,37377.25,37741.25,-0.003483972909265165,37114.19258,,,1.0489070772480305,0.15373589749746142,-0.011232643437254388,Wednesday,,63.69280315119205,37114.19258,38304.58918729706,35923.795972702945
2021-09-30,37771.1484,37868.5508,37358.8008,37411.3984,-0.008739816513761545,37165.06758,,,1.0397398218528968,0.15831673488927278,-0.019874288708409793,Thursday,,56.124336471693034,37165.06758,38312.027100586645,36018.10805941336
2021-10-01,36943.3516,37295.4492,36943.3516,37235.0508,-0.00471373986383794,37199.195120000004,,,1.034838758806609,0.1593603944640134,-0.024494346345297426,Friday,,56.19473067775933,37199.195120000004,38309.44084957058,36088.94939042943
2021-10-04,37445.3008,37653.8984,37429.75,37602.25,0.009861654331353886,37236.54004,,,1.045043980934647,0.16041442518075677,-0.014874246790673304,Monday,,61.65031677864733,37236.54004,38348.333140232404,36124.746939767596
2021-10-05,37405.8984,37781.6016,37392.1484,37740.6016,0.003679343656297185,37285.12266,,,1.0488890568764504,0.16014775088556474,-0.011249630599947557,Tuesday,,61.77625246276353,37285.12266,38395.800969340475,36174.44435065953
2021-10-06,37749.4492,38095.4492,37465.6992,37480.0508,-0.006903726728087034,37330.375199999995,,,1.0416478134596945,0.16114316692609554,-0.018075692952580633,Wednesday,,56.41290241169213,37330.375199999995,38391.89316945164,36268.85723054835
2021-10-07,37784.5508,37915.9492,37702.1016,37757.4492,0.007401227962049672,37395.37012,,,1.0493572863832803,0.16162989510207734,-0.010808247314644937,Thursday,,50.82150213128396,37395.37012,38388.87321227406,36401.86702772594
2021-10-08,37865.4492,38079.6484,37687.5508,37831.1484,0.0019519115184294389,37444.71758,,,1.0514055389575196,0.15826249630217443,-0.00887743253864296,Friday,,49.299899131848164,37444.71758,38420.84200728191,36468.59315271808
2021-10-11,37881.6016,38485.1484,37867.0,38287.1016,0.012052322471923782,37525.97012,,,1.0640774175618024,0.16074954003339373,0.0,Monday,,62.38664265282505,37525.97012,38498.313334995815,36553.62690500418
2021-10-12,38253.25,38605.0,38175.3984,38529.1484,0.006321888831616329,37628.36758,,,1.0708043967038614,0.15906335908125713,0.0,Tuesday,,69.52479360817657,37628.36758,38568.24544403642,36688.48971596357
2021-10-13,38676.0508,38776.25,38532.1484,38577.1484,0.0012458100423522467,37727.04004000001,,,1.07213841557467,0.15913862362805586,0.0,Wednesday,,62.22751028013766,37727.04004000001,38627.51056786523,36826.56951213478
2021-10-14,38739.75,39366.8984,38718.8984,39298.8516,0.018708049452405895,37848.96016,,,1.092196034073065,0.16850405479278294,0.0,Thursday,,69.34458806203637,37848.96016,38902.659972224814,36795.26034777519
2021-10-18,39731.8984,39939.5,39595.6484,39676.25,0.00960329334407306,37948.417579999994,36871.352192,,1.102684712977502,0.15474608112353144,0.0,Monday,,69.32452370261075,37948.417579999994,39277.350673710345,36619.48448628964
2021-10-19,39877.6484,39998.1992,39414.75,39540.5,-0.0034214422986043047,38030.97754,36942.532192,,1.0989119408584964,0.1558181612179625,-0.003421442298604329,Tuesday,,72.31279317226969,38030.97754,39537.71390463189,36524.24117536811
2021-10-20,39539.6484,39760.5508,39311.8516,39574.3984,0.0008573083294343142,38145.04746,37018.119144,,1.0998540472187093,0.14093036490950808,-0.002567067200151269,Wednesday,,75.19342531492107,38145.04746,39758.21739674972,36531.87752325028
2021-10-21,39701.6016,40187.1016,39450.6484,40176.25,0.015208104843863035,38304.50488,37104.286176,,1.1165807428817585,0.14072537446877356,0.0,Thursday,,85.35481671232725,38304.50488,40059.94266800602,36549.06709199398
2021-10-22,40257.4492,40578.1992,40174.6484,40314.8516,0.003449839146261846,38430.34746,37190.35024,,1.1204327668385141,0.12413322017122551,0.0,Friday,,89.7660222501669,38430.34746,40382.7084233487,36477.9864966513
2021-10-25,40760.9492,41784.4492,40696.0508,41246.6484,0.023112990945500567,38603.17734,37295.132192,,1.146329319233495,0.1418372568852169,0.0,Monday,,91.06827135451873,38603.17734,40898.70187112155,36307.652808878454
2021-10-26,41089.3984,41341.8984,40852.3516,41305.5508,0.0014280530003014658,38759.95488,37405.511176,,1.1479663382571599,0.14059500231628003,0.0,Tuesday,,90.90542329420452,38759.95488,41341.402940177104,36178.50681982289
2021-10-27,41195.6992,41340.8008,40762.9492,40803.8516,-0.01214604793503915,38906.4875,37501.866176,,1.134023084084877,0.14619109059474714,-0.01214604793503917,Wednesday,,86.13848890138333,38906.4875,41606.00573798038,36206.96926201963
2021-10-28,40752.4492,40752.4492,39375.75,39571.8008,-0.03019447311194523,38998.01504,37570.68516,,1.0997818545641511,0.18842390810700596,-0.04197377752919349,Thursday,,66.33564494637794,38998.01504,41654.98052125776,36341.049558742234
2021-10-29,39119.75,39761.3008,38614.3516,39272.6016,-0.007560919491942708,39091.0752,37635.17516,,1.0914664925030921,0.18754073219189324,-0.049217336668465284,Friday,,62.47179629945857,39091.0752,41642.330948588424,36539.819451411575
2021-11-01,39465.8984,39846.25,39150.6016,39839.1016,0.014424814677925557,39221.277740000005,37714.31516,,1.1072106943846147,0.19006829415328813,-0.03550247295092348,Monday,,63.17621847419935,39221.277740000005,41635.83734430856,36806.71813569145
2021-11-02,39879.8008,40092.1992,39597.8008,39892.1992,0.0013328011392705896,39335.775200000004,37802.50516,,1.108686386059503,0.1886606362519331,-0.0342169895480487,Tuesday,,61.95564377628351,39335.775200000004,41641.81565743365,37029.734742566354
2021-11-03,40025.0,40144.4492,39325.8984,39416.5,-0.011924617081527145,39419.570120000004,37890.784144000005,,1.0954657254422413,0.19593607237611418,-0.04573358213153273,Wednesday,,56.848329586796574,39419.570120000004,41599.92080235006,37239.21943764995
2021-11-04,39653.8984,39727.0508,39533.5,39574.6992,0.004013527329925326,39524.30254,37980.667111999996,,1.0998624070703003,0.1929833906434291,-0.04190360778338766,Thursday,,52.47857347362575,39524.30254,41504.42031738189,37544.184762618104
2021-11-08,39470.1016,39510.5,38944.6992,39499.3008,-0.0019052172606280893,39611.39512,38057.076096000004,,1.097766930228034,0.19286346333276233,-0.043728989567184275,Monday,,48.31881857721564,39611.39512,41409.128632864165,37813.66160713584
2021-11-09,39434.4492,39544.3516,39245.8516,39404.6016,-0.0023974905398830293,39690.06778,38134.233128,,1.0951350443978158,0.1935924910322421,-0.04602164026826137,Tuesday,,48.69868846169876,39690.06778,41286.179166283924,38093.95639371607
2021-11-10,39100.6992,39177.6484,38900.0,39025.3008,-0.00962579964264898,39726.97774,38202.683128,,1.0845934938787989,0.19411933406381163,-0.05520444482246198,Wednesday,,45.068277397720415,39726.97774,41217.10800843471,38236.84747156529
2021-11-11,38833.9492,38842.3008,38370.75,38571.8008,-0.011620666354991926,39729.110360000006,38262.01016,,1.0719897947556385,0.1980362896972134,-0.06618359874285952,Thursday,,35.19510525547679,39729.110360000006,41212.12767571549,38246.09304428452
2021-11-12,38716.5508,38812.0,38477.5,38750.6484,0.0046367448833242175,39737.785359999994,38309.818128,,1.0769603379514474,0.19865465691074438,-0.06185373032236624,Friday,,35.672883265800664,39737.785359999994,41194.22174929241,38281.34897070758
2021-11-15,39019.4492,39111.3516,38639.9492,38677.3516,-0.0018914986723163052,39706.710360000005,38355.487192,,1.074923268902075,0.18641642559838573,-0.06362823274589999,Monday,,22.075230832583316,39706.710360000005,41227.67105657111,38185.7496634289
2021-11-16,38618.1992,38618.1992,38229.0,38239.9492,-0.011309005966168573,39634.895319999996,38389.236176,,1.0627669552408878,0.1858188535133344,-0.0742176666483284,Tuesday,,19.21400800467518,39634.895319999996,41291.49864958045,37978.291990419544
2021-11-17,38051.1992,38448.6484,37998.4492,38003.1016,-0.006193721617182457,39558.0254,38412.191176,,1.056184472576185,0.18640396824250943,-0.07995170469921432,Wednesday,,20.293519858173482,39558.0254,41368.593783346034,37747.45701665396
2021-11-18,38116.9492,38226.75,37751.6484,37941.0508,-0.001632782520045839,39476.35802,38435.63320800001,,1.054459953031419,0.18612208309578662,-0.08145394347337938,Thursday,,26.993056622292116,39476.35802,41425.83554509085,37526.88049490915
2021-11-22,38007.1016,38007.1016,36703.0508,37258.3984,-0.01799244843266168,39330.46544,38449.301176,,1.0354876367021943,0.18259275907931846,-0.09798083602845939,Monday,,24.357640957639163,39330.46544,41485.31312753541,37175.61775246459
2021-11-23,36827.1016,37435.8008,36686.8008,37262.4492,0.00010872179626497669,39177.84532,38465.399144,,1.0356002167780667,0.18123773273987867,-0.09788276688468696,Tuesday,,11.7144186100696,39177.84532,41467.30941172159,36888.38122827841
2021-11-24,37387.8984,37874.5508,37289.5508,37344.3008,0.0021966242626905164,38982.72794,38475.401176,,1.037875041340689,0.15293857303743366,-0.09590115428263458,Wednesday,,12.462419671089364,38982.72794,41193.62636005392,36771.82951994608
2021-11-25,37278.4492,37497.6016,37133.75,37372.6484,0.0007590877160030818,38786.082819999996,38489.613128,,1.0386628795353168,0.1525887561583342,-0.09521486395479804,Thursday,,15.316653437165655,38786.082819999996,40819.58149986586,36752.58414013413
2021-11-26,36824.25,36828.75,35913.9492,35965.1016,-0.037662484738437696,38544.145319999996,38479.291176,,0.9995442546864362,0.19068394631034646,-0.1292913203326657,Friday,,6.98551177265,38544.145319999996,40713.679555765426,36374.611084234566
2021-11-29,35932.3516,36330.4492,35347.5,35938.8516,-0.0007298742067226582,38362.497859999996,38465.994224,,0.9988147131164627,0.1690047034394131,-0.12992682813952444,Monday,,7.068308051686344,38362.497859999996,40765.5326906896,35959.46302931039
2021-11-30,36125.0508,36758.3516,35546.25,35589.3516,-0.009724851642170962,38178.335360000005,38440.572272,,0.9891013882133876,0.16965557642690593,-0.13838816065370071,Tuesday,,6.65912187206149,38178.335360000005,40838.48860931816,35518.182110681846
2021-12-01,36039.6016,36432.9492,35850.3984,36383.3516,0.02231004399641834,38005.54786,38414.497272,,1.0111682837013467,0.1833017320651878,-0.11916556261004987,Wednesday,,22.571947801232895,38005.54786,40660.421611124235,35350.67410887576
2021-12-02,36216.3516,36546.25,36185.1484,36540.9492,0.004331585548594807,37837.98536,38387.53024,,1.0155482456262248,0.18486168276959175,-0.115350152890347,Thursday,,27.53603015059818,37837.98536,40413.32332009951,35262.64739990049
2021-12-03,36610.3516,36830.8984,36071.8516,36215.1484,-0.008916046439209735,37677.91778,38365.973207999996,,1.0064935703069635,0.18352223901824688,-0.12323773200961648,Friday,,22.8370049746366,37677.91778,40238.065611593935,35117.76994840607
2021-12-06,36055.5508,36328.1992,35703.9492,35737.4492,-0.013190590708721084,37486.05528,38340.98016000001,,0.993217325570085,0.18351745347298748,-0.13480274423552766,Monday,,21.016012784610524,37486.05528,40022.71738619417,34949.39317380583
2021-12-07,36021.4492,36811.1484,36021.4492,36604.3984,0.024258843857272172,37341.31016,38317.108128,,1.0173116295874272,0.21087338188172755,-0.11381405910219697,Tuesday,,35.134449479275574,37341.31016,39719.71067869149,34962.90964130851
2021-12-08,37029.6016,37375.3008,36949.8008,37266.8008,0.01809625151495453,37234.42012,38306.643127999996,,1.0357211567055296,0.22466717326166202,-0.0977774154266937,Wednesday,,43.78827256831252,37234.42012,39405.50368866278,35063.33655133723
2021-12-09,37337.1484,37359.9492,36901.1016,37054.8516,-0.005687346255919934,37135.89766,38284.34016,,1.0298306518627633,0.22348632768846238,-0.10290866766507313,Thursday,,42.70809704430653,37135.89766,39136.97505853714,35134.82026146287
2021-12-10,36932.1484,37144.6484,36831.3516,37099.5508,0.0012062981787788196,37062.28516,38268.867192000005,,1.031072934702556,0.22116376219016826,-0.10182650802467934,Friday,,48.53963976758619,37062.28516,38945.8206569671,35178.7496630329
2021-12-13,37387.1016,37563.8008,36874.1484,36964.3008,-0.003645596700863507,36972.96778,38253.328208000006,,1.0273140586134548,0.219891577257208,-0.10510088634382768,Monday,,47.32354782816517,36972.96778,38680.602769150464,35265.332790849534
2021-12-14,36663.5508,37019.4492,36550.8516,36904.6484,-0.0016137840756884625,36884.33262,38243.193208,,1.0256561955449335,0.21990005060436535,-0.10654506028279374,Tuesday,,46.03748574800505,36884.33262,38391.76693152008,35376.898308479926
2021-12-15,37004.1016,37062.0508,36754.0,36765.4492,-0.003771860891106482,36810.60762,38233.801176,,1.0217875630532365,0.21739581248126055,-0.10991504802787898,Wednesday,,44.634623758680775,36810.60762,38176.46427503053,35444.75096496948
2021-12-16,37087.6484,37101.6016,36403.3008,36591.4492,-0.004732704313048397,36740.025,38213.585159999995,,1.0169517446465552,0.2170724517646485,-0.11412755691905686,Thursday,,57.07745526208531,36740.025,37987.1506473003,35492.8993526997
2021-12-17,36341.3516,36341.3516,35541.3984,35679.4492,-0.024923855707797427,36626.94492,38172.362111999995,,0.9916053861011916,0.23205881738521494,-0.1362069138659203,Friday,,47.55773778337888,36626.94492,37824.69696104287,35429.19287895713
2021-12-20,34995.9492,34995.9492,34033.3516,34433.3008,-0.03492622302028148,36485.69004,38111.427112,,0.9569723552381091,0.2534048729624814,-0.1663759438356164,Monday,,40.68804524496093,36485.69004,37995.56486760982,34975.81521239018
2021-12-21,34696.1016,35042.6992,34396.8984,34664.0508,0.006701361607482026,36355.770119999994,38049.559144,,0.9633853730389234,0.25582702597301715,-0.16078952759056298,Tuesday,,34.76903730367802,36355.770119999994,38023.1734268971,34688.36681310289
2021-12-22,34898.1484,35098.6016,34700.75,35090.0508,0.012289388867385398,36243.05762,37994.737192,,0.9752247905173498,0.2612500561272498,-0.15047614375354124,Wednesday,,37.73024608879484,36243.05762,37933.70563222484,34552.40960777516
2021-12-23,35284.25,35471.25,35055.0,35084.25,-0.00016531181539347628,36128.63770000001,37930.680159999996,,0.9750635743368127,0.2610952062989504,-0.1506165800844374,Thursday,,39.88915154224404,36128.63770000001,37807.102050714486,34450.17334928553
2021-12-24,35128.3008,35152.1992,34594.3516,34876.25,-0.005928586188959417,36074.195120000004,37857.622191999995,,0.969282825896642,0.2273807777495641,-0.15565222289687994,Friday,,41.91028151945865,36074.195120000004,37843.18848488054,34305.201755119466
2021-12-27,34325.8516,35138.0508,34259.5,35108.8008,0.006667884305221916,36032.69258,37788.25524,,0.9757458916387595,0.2291954700004091,-0.150022209605785,Monday,,34.05002949405531,36032.69258,37853.25191289816,34212.13324710185
2021-12-28,35270.9492,35341.5508,35051.3008,35182.4492,0.0020977190425712777,36012.347460000005,37705.927191999996,,0.9777927323763608,0.22710551904561493,-0.1482391950091123,Tuesday,,24.57889803428023,36012.347460000005,37862.619499992325,34162.075420007684
2021-12-29,35083.0508,35373.6484,34901.6484,34945.0508,-0.006747637114473681,35940.432420000005,37611.303208,,0.9711949418451155,0.21130905197810282,-0.1539865678295228,Wednesday,,24.427262036175776,35940.432420000005,37841.10814933409,34039.75669066592
2021-12-30,34858.1016,35142.8008,34858.1016,35134.1992,0.005412737874743723,35870.09492,37523.177191999996,,0.9764517654906001,0.2117683161023641,-0.1494073188826717,Thursday,,26.984072407872546,35870.09492,37781.28872753019,33958.901112469815
2021-12-31,35220.0,35566.3984,35220.0,35511.1016,0.01072750791485233,35834.89258,37441.91125600001,,0.986926659533372,0.21456789719138017,-0.14028257916367007,Friday,,33.89342682983282,35834.89258,37745.26171556893,33924.52344443107
2022-01-03,35664.4492,36467.6484,35540.6484,36465.5508,0.026877487799477295,35871.29766,37367.697272,,1.0134527687839592,0.23064754299193468,-0.11717553467414361,Monday,,45.93879092770323,35871.29766,37801.49544606343,33941.09987393656
2022-01-04,36475.1016,36881.8516,36399.3008,36849.8984,0.010540019047237337,35883.57266,37298.398208,,1.0241345802704176,0.21713004986859682,-0.10787054799424196,Tuesday,,50.74718671142075,35883.57266,37836.39037020505,33930.754949794944
2022-01-05,36892.8984,37845.3008,36892.8984,37647.25,0.021637823565885395,35902.59512,37226.410240000005,,1.0462946236260309,0.2212775260029981,-0.08856680831381136,Wednesday,,58.41343113454846,35902.59512,37918.5374430462,33886.65279695379
2022-01-06,37418.6016,37732.5,37072.8984,37485.25,-0.004303103148304288,35924.11504,37150.004224000004,,1.0417923099370519,0.22080986019661777,-0.09248879935042525,Thursday,,66.34357957721386,35924.11504,38000.141138666295,33848.0889413337
2022-01-07,37795.8984,38120.6016,37441.5508,37772.0508,0.00765103073875717,35957.74004,37089.368208,,1.049763094923781,0.22219814719605457,-0.08554540325848893,Friday,,86.56781453150566,35957.74004,38133.324910223084,33782.15516977691
2022-01-10,38099.3984,38382.75,37951.4492,38356.9492,0.015484952169978694,36027.37246,37065.071176,,1.0660186262384845,0.2272219629914499,-0.07138511756632948,Monday,,87.53482001736506,36027.37246,38417.20274718677,33637.54217281323
2022-01-11,38437.4492,38496.5508,38040.1016,38440.25,0.0021717264208280795,36104.152539999995,37048.424144000004,,1.0683337270541815,0.2268317574820404,-0.0693684200913742,Tuesday,,86.60141761207056,36104.152539999995,38702.252377708304,33506.05270229169
2022-01-12,38696.75,38840.6484,38625.3984,38704.75,0.006880808527520044,36201.117580000006,37025.737112,,1.0756847268735332,0.2263017805541799,-0.06296492238035953,Wednesday,,87.43823957197407,36201.117580000006,39037.00907219382,33365.22608780619
2022-01-13,38559.9492,38661.0508,38395.4492,38466.0508,-0.006167181030752089,36294.84766,36997.214144,,1.069050784430889,0.22698046416844456,-0.0687437873362047,Thursday,,86.88659834492248,36294.84766,39303.700905381855,33285.994414618144
2022-01-14,38169.1992,38433.8008,38013.5508,38305.8008,-0.004166011240228529,36426.165239999995,36975.000159999996,,1.0645971068465747,0.20443697045163908,-0.0726234111856947,Friday,,83.34588315085186,36426.165239999995,39549.01889208196,33303.31158791803
2022-01-17,38376.1992,38595.1992,38143.5508,38247.8984,-0.0015115830707290723,36616.89512,36948.464144,,1.0629878798827184,0.1472475331079325,-0.07402521793753684,Monday,,82.07913135618927,36616.89512,39692.868777270625,33540.92146272938
2022-01-18,38293.3984,38842.6016,38112.5,38211.6484,-0.0009477644920746764,36794.275,36922.711096,,1.0619804177146597,0.1487825347586515,-0.07490282395653224,Tuesday,,85.68647339862375,36794.275,39804.5392256959,33784.0107743041
2022-01-19,37995.4492,38319.8008,37773.4492,38066.1484,-0.0038077394222019167,36943.07988,36895.942032,,1.057936673012521,0.149186422590708,-0.07842535294312064,Wednesday,,82.33896570519002,36943.07988,39892.24407349519,33993.915686504806
2022-01-20,38056.3008,38161.3984,37601.5,37891.6016,-0.0045853548976337866,37083.447459999996,36873.268048,,1.0530856579075367,0.15167472454316763,-0.08265109976453808,Thursday,,77.48339520339539,37083.447459999996,39925.38299840565,34241.51192159434
2022-01-21,37476.1016,37738.6484,37246.6992,37731.3516,-0.004229169347119921,37226.20254,36856.459064,,1.0486319803232225,0.1503282409288844,-0.08653072361402807,Friday,,67.89574250686599,37226.20254,39882.05278589844,34570.352294101554
2022-01-24,37542.0508,37675.5,36392.6484,36831.1484,-0.02385822828567863,37312.319919999994,36818.069064,,1.0236134791490077,0.1793508132431165,-0.10832448214199819,Monday,,49.76865864854404,37312.319919999994,39784.42412037792,34840.21571962207
2022-01-25,36551.9492,37778.4492,36489.25,37709.3984,0.023845305893312796,37438.66738,36798.71,,1.0480218556758338,0.19472594987172961,-0.087062206661096,Tuesday,,50.75179183885541,37438.66738,39701.907698688236,35175.42706131176
2022-01-27,37151.1016,38110.3516,37025.8984,38110.3516,0.010632712719171877,37596.93242,36796.118048000004,,1.0591651709906484,0.19229910962782631,-0.07735520137404864,Thursday,,57.148422040476234,37596.93242,39546.982303371035,35646.88253662896
2022-01-28,38405.3516,38405.3516,37591.4492,37678.6992,-0.011326381990136247,37724.157419999996,36789.63,,1.0471686616733604,0.20016520677281852,-0.08780542880449847,Friday,,48.966699492627775,37724.157419999996,39292.307921785505,36156.00691821449
2022-01-31,38112.6484,38181.9492,37654.1992,37957.5,0.007399427419723548,37846.47734,36789.958984,,1.0549171101816215,0.1989332558595138,-0.08105571128227147,Monday,,45.25714055571959,37846.47734,39019.71356809258,36673.24111190742
2022-02-01,38272.5,38788.4492,37761.6992,38562.75,0.015945465323058627,37951.3373,36816.046016,,1.0717382543807237,0.18513583635365685,-0.0664027169927001,Tuesday,,51.294103031306946,37951.3373,38969.537116309504,36933.137483690494
2022-02-02,38865.0,39381.25,38865.0,39338.1484,0.020107445656754264,38075.7498,36857.56,,1.0932881730889488,0.19333035812135177,-0.04763046035933745,Wednesday,,56.03937553118795,38075.7498,39134.54549986057,37016.954100139425
2022-02-03,39355.8008,39401.1484,38865.0508,38885.25,-0.011512956720657441,38137.6498,36888.378984,,1.080701193668969,0.18744482723748246,-0.05859504965129281,Thursday,,53.84015289114234,38137.6498,39235.01754835877,37040.28205164123
2022-02-04,39040.3008,39268.4492,38580.5508,38730.25,-0.003986087269594485,38199.8998,36915.531016,,1.0763934243986495,0.18731383446012181,-0.062347571939411046,Friday,,53.89199009781227,38199.8998,39282.59372378995,37117.20587621005
